"2024-05-30 [restartedMain] INFO  com.bankapp.Bankapp02Application - Starting Bankapp02Application using Java 17.0.11 with PID 27944 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp09-logging\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp09-logging)
      - @ConditionalOnBean (types: org.springframework.boot.actuate.env.EnvironmentEndpoint; SearchStrategy: all) found bean 'environmentEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.env.EnvironmentEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)
      - @ConditionalOnAvailableEndpoint marked as exposed by a 'management.endpoints.web.exposure' property (OnAvailableEndpointCondition)

   SbomEndpointAutoConfiguration#sbomEndpointWebExtension matched:
      - @ConditionalOnBean (types: org.springframework.boot.actuate.sbom.SbomEndpoint; SearchStrategy: all) found bean 'sbomEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.sbom.SbomEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)
      - @ConditionalOnAvailableEndpoint marked as exposed by a 'management.endpoints.web.exposure' property (OnAvailableEndpointCondition)


Negative matches:
-----------------

    None


Exclusions:
-----------

    None


Unconditional classes:
----------------------

    None



2024-05-30T16:49:52.433+05:30  INFO 4264 --- [bankapp02] [File Watcher] rtingClassPathChangeChangedEventListener : Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-30T16:49:52.455+05:30  INFO 4264 --- [bankapp02] [Thread-5] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:49:52.457+05:30  WARN 4264 --- [bankapp02] [Thread-5] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:49:52.458+05:30  INFO 4264 --- [bankapp02] [Thread-5] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Shutdown initiated...
2024-05-30T16:49:52.460+05:30  INFO 4264 --- [bankapp02] [Thread-5] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Shutdown completed.
2024-05-30T16:49:52.657+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 4264 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:49:52.658+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:49:53.122+05:30  INFO 4264 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:49:53.129+05:30  INFO 4264 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 7 ms. Found 1 JPA repository interface.
2024-05-30T16:49:53.343+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:49:53.344+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:49:53.344+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:49:53.377+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:49:53.377+05:30  INFO 4264 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 717 ms
2024-05-30T16:49:53.485+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-3 - Starting...
2024-05-30T16:49:53.487+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-3 - Added connection conn20: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:49:53.488+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-3 - Start completed.
2024-05-30T16:49:53.488+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:49:53.621+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:49:53.703+05:30  INFO 4264 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:49:54.001+05:30  WARN 4264 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:49:54.718+05:30  WARN 4264 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:49:54.728+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
2024-05-30T16:49:54.775+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:49:54.790+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 2.187 seconds (process running for 116.079)
2024-05-30T16:49:54.810+05:30  INFO 4264 --- [bankapp02] [restartedMain] .ConditionEvaluationDeltaLoggingListener : Condition evaluation unchanged
2024-05-30T16:50:02.075+05:30  INFO 4264 --- [bankapp02] [http-nio-9090-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-30T16:50:02.075+05:30  INFO 4264 --- [bankapp02] [http-nio-9090-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-05-30T16:50:02.079+05:30  INFO 4264 --- [bankapp02] [http-nio-9090-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 4 ms
2024-05-30T16:50:02.229+05:30  WARN 4264 --- [bankapp02] [http-nio-9090-exec-2] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:50:12.994+05:30  WARN 4264 --- [bankapp02] [http-nio-9090-exec-4] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:50:43.911+05:30  WARN 4264 --- [bankapp02] [http-nio-9090-exec-5] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:50:54.604+05:30  WARN 4264 --- [bankapp02] [http-nio-9090-exec-9] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:51:00.213+05:30  WARN 4264 --- [bankapp02] [http-nio-9090-exec-1] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:51:07.924+05:30  WARN 4264 --- [bankapp02] [http-nio-9090-exec-3] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:51:35.583+05:30  WARN 4264 --- [bankapp02] [http-nio-9090-exec-6] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:51:49.788+05:30  WARN 4264 --- [bankapp02] [http-nio-9090-exec-7] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:52:17.973+05:30  INFO 4264 --- [bankapp02] [File Watcher] rtingClassPathChangeChangedEventListener : Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-30T16:52:17.987+05:30  INFO 4264 --- [bankapp02] [Thread-10] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:52:17.989+05:30  WARN 4264 --- [bankapp02] [Thread-10] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:52:17.990+05:30  INFO 4264 --- [bankapp02] [Thread-10] com.zaxxer.hikari.HikariDataSource       : HikariPool-3 - Shutdown initiated...
2024-05-30T16:52:17.991+05:30  INFO 4264 --- [bankapp02] [Thread-10] com.zaxxer.hikari.HikariDataSource       : HikariPool-3 - Shutdown completed.
2024-05-30T16:52:18.141+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 4264 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:52:18.141+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:52:18.506+05:30  INFO 4264 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:52:18.513+05:30  INFO 4264 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 7 ms. Found 1 JPA repository interface.
2024-05-30T16:52:18.706+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:52:18.706+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:52:18.707+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:52:18.770+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:52:18.770+05:30  INFO 4264 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 627 ms
2024-05-30T16:52:18.862+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-4 - Starting...
2024-05-30T16:52:18.864+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-4 - Added connection conn30: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:52:18.865+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-4 - Start completed.
2024-05-30T16:52:18.866+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:52:18.989+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:52:19.057+05:30  INFO 4264 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:52:19.346+05:30  WARN 4264 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:52:20.107+05:30  WARN 4264 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:52:20.119+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 1 endpoint beneath base path '/actuator'
2024-05-30T16:52:20.155+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:52:20.182+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 2.086 seconds (process running for 261.472)
2024-05-30T16:52:20.216+05:30  INFO 4264 --- [bankapp02] [restartedMain] .ConditionEvaluationDeltaLoggingListener : Condition evaluation delta:


==========================
CONDITION EVALUATION DELTA
==========================


Positive matches:
-----------------

    None


Negative matches:
-----------------

   CachesEndpointAutoConfiguration#cachesEndpointWebExtension:
      Did not match:
         - @ConditionalOnAvailableEndpoint no 'management.endpoints' property marked it as exposed (OnAvailableEndpointCondition)
      Matched:
         - @ConditionalOnBean (types: org.springframework.boot.actuate.cache.CachesEndpoint; SearchStrategy: all) found bean 'cachesEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.cache.CachesEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)

   ConfigurationPropertiesReportEndpointAutoConfiguration#configurationPropertiesReportEndpointWebExtension:
      Did not match:
         - @ConditionalOnAvailableEndpoint no 'management.endpoints' property marked it as exposed (OnAvailableEndpointCondition)
      Matched:
         - @ConditionalOnBean (types: org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpoint; SearchStrategy: all) found bean 'configurationPropertiesReportEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)

   EnvironmentEndpointAutoConfiguration#environmentEndpointWebExtension:
      Did not match:
         - @ConditionalOnAvailableEndpoint no 'management.endpoints' property marked it as exposed (OnAvailableEndpointCondition)
      Matched:
         - @ConditionalOnBean (types: org.springframework.boot.actuate.env.EnvironmentEndpoint; SearchStrategy: all) found bean 'environmentEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.env.EnvironmentEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)

   SbomEndpointAutoConfiguration#sbomEndpointWebExtension:
      Did not match:
         - @ConditionalOnAvailableEndpoint no 'management.endpoints' property marked it as exposed (OnAvailableEndpointCondition)
      Matched:
         - @ConditionalOnBean (types: org.springframework.boot.actuate.sbom.SbomEndpoint; SearchStrategy: all) found bean 'sbomEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.sbom.SbomEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)


Exclusions:
-----------

    None


Unconditional classes:
----------------------

    None



2024-05-30T16:52:33.780+05:30  INFO 4264 --- [bankapp02] [File Watcher] rtingClassPathChangeChangedEventListener : Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-30T16:52:33.793+05:30  INFO 4264 --- [bankapp02] [Thread-14] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:52:33.795+05:30  WARN 4264 --- [bankapp02] [Thread-14] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:52:33.798+05:30  INFO 4264 --- [bankapp02] [Thread-14] com.zaxxer.hikari.HikariDataSource       : HikariPool-4 - Shutdown initiated...
2024-05-30T16:52:33.801+05:30  INFO 4264 --- [bankapp02] [Thread-14] com.zaxxer.hikari.HikariDataSource       : HikariPool-4 - Shutdown completed.
2024-05-30T16:52:33.966+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 4264 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:52:33.966+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:52:34.366+05:30  INFO 4264 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:52:34.377+05:30  INFO 4264 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 10 ms. Found 1 JPA repository interface.
2024-05-30T16:52:34.603+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:52:34.603+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:52:34.604+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:52:34.625+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:52:34.625+05:30  INFO 4264 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 658 ms
2024-05-30T16:52:34.715+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-5 - Starting...
2024-05-30T16:52:34.721+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-5 - Added connection conn40: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:52:34.723+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-5 - Start completed.
2024-05-30T16:52:34.724+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:52:34.853+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:52:34.923+05:30  INFO 4264 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:52:35.176+05:30  WARN 4264 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:52:35.831+05:30  WARN 4264 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:52:35.843+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
2024-05-30T16:52:35.885+05:30  INFO 4264 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:52:35.898+05:30  INFO 4264 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 1.992 seconds (process running for 277.187)
2024-05-30T16:52:35.907+05:30  INFO 4264 --- [bankapp02] [restartedMain] .ConditionEvaluationDeltaLoggingListener : Condition evaluation delta:


==========================
CONDITION EVALUATION DELTA
==========================


Positive matches:
-----------------

   CachesEndpointAutoConfiguration#cachesEndpointWebExtension matched:
      - @ConditionalOnBean (types: org.springframework.boot.actuate.cache.CachesEndpoint; SearchStrategy: all) found bean 'cachesEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.cache.CachesEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)
      - @ConditionalOnAvailableEndpoint marked as exposed by a 'management.endpoints.web.exposure' property (OnAvailableEndpointCondition)

   ConfigurationPropertiesReportEndpointAutoConfiguration#configurationPropertiesReportEndpointWebExtension matched:
      - @ConditionalOnBean (types: org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpoint; SearchStrategy: all) found bean 'configurationPropertiesReportEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)
      - @ConditionalOnAvailableEndpoint marked as exposed by a 'management.endpoints.web.exposure' property (OnAvailableEndpointCondition)

   EnvironmentEndpointAutoConfiguration#environmentEndpointWebExtension matched:
      - @ConditionalOnBean (types: org.springframework.boot.actuate.env.EnvironmentEndpoint; SearchStrategy: all) found bean 'environmentEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.env.EnvironmentEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)
      - @ConditionalOnAvailableEndpoint marked as exposed by a 'management.endpoints.web.exposure' property (OnAvailableEndpointCondition)

   SbomEndpointAutoConfiguration#sbomEndpointWebExtension matched:
      - @ConditionalOnBean (types: org.springframework.boot.actuate.sbom.SbomEndpoint; SearchStrategy: all) found bean 'sbomEndpoint'; @ConditionalOnMissingBean (types: org.springframework.boot.actuate.sbom.SbomEndpointWebExtension; SearchStrategy: all) did not find any beans (OnBeanCondition)
      - @ConditionalOnAvailableEndpoint marked as exposed by a 'management.endpoints.web.exposure' property (OnAvailableEndpointCondition)


Negative matches:
-----------------

    None


Exclusions:
-----------

    None


Unconditional classes:
----------------------

    None



2024-05-30T16:53:04.348+05:30  INFO 4264 --- [bankapp02] [RMI TCP Connection(21)-127.0.0.1] inMXBeanRegistrar$SpringApplicationAdmin : Application shutdown requested.
2024-05-30T16:53:04.364+05:30  INFO 4264 --- [bankapp02] [RMI TCP Connection(21)-127.0.0.1] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:53:04.364+05:30  WARN 4264 --- [bankapp02] [RMI TCP Connection(21)-127.0.0.1] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:53:04.365+05:30  INFO 4264 --- [bankapp02] [RMI TCP Connection(21)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-5 - Shutdown initiated...
2024-05-30T16:53:04.367+05:30  INFO 4264 --- [bankapp02] [RMI TCP Connection(21)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-5 - Shutdown completed.
2024-05-30T16:53:13.563+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 11528 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:53:13.566+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:53:13.685+05:30  INFO 11528 --- [bankapp02] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-05-30T16:53:13.686+05:30  INFO 11528 --- [bankapp02] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-05-30T16:53:15.670+05:30  INFO 11528 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:53:15.742+05:30  INFO 11528 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 58 ms. Found 1 JPA repository interface.
2024-05-30T16:53:16.863+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:53:16.887+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:53:16.887+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:53:16.986+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:53:16.987+05:30  INFO 11528 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 3300 ms
2024-05-30T16:53:17.203+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-05-30T16:53:17.506+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:53:17.508+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-05-30T16:53:17.520+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:53:18.352+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:53:19.864+05:30  INFO 11528 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:53:20.590+05:30  WARN 11528 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:53:21.986+05:30  WARN 11528 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:53:22.001+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
